,1,2,3,4,5,6,7,8
775,2,2,1,2,3,3,2,2
776,2,3,2,2,3,3,1,2
777,3,3,2,2,4,2,2,2
778,3,2,2,2,3,1,2,2
779,2,3,1,2,3,2,2,3
780,3,3,2,2,3,1,2,2
781,2,2,2,2,3,1,3,2
782,2,3,3,3,2,2,2,3
783,3,3,4,2,3,2,3,2
784,3,2,4,2,2,2,4,1
785,2,2,3,2,3,3,3,2
786,3,3,3,3,3,4,3,3
787,3,2,3,2,4,3,4,2
788,2,3,2,3,3,4,4,3
789,3,3,3,3,4,3,3,3
790,3,3,3,3,3,3,4,3
791,3,2,3,2,3,2,3,2
792,2,2,2,3,2,3,3,3
793,3,2,2,3,3,3,2,3
794,3,2,2,4,3,3,3,3
795,4,1,3,3,3,2,3,2
796,3,1,3,3,2,2,4,2
797,3,2,3,3,2,2,3,2
798,3,2,4,3,2,1,3,2
799,2,2,4,2,2,2,3,2
800,2,3,3,3,2,3,3,3
801,3,4,3,4,3,4,2,4
802,4,4,4,4,4,3,3,3
803,3,4,3,4,3,4,4,2
804,4,4,3,4,3,3,4,2
805,3,4,3,4,3,3,4,2
806,3,3,2,3,3,3,4,2
807,2,3,2,2,3,3,4,2
808,2,3,3,2,3,3,4,3
809,2,3,2,2,3,3,3,3
810,2,3,2,2,3,2,3,3
811,1,4,3,2,2,2,3,2
812,2,3,3,2,2,2,3,3
813,2,3,2,2,2,2,2,3
814,2,3,3,2,2,2,3,3
815,2,2,3,1,2,3,3,2
816,3,2,3,2,3,3,4,3
817,3,2,2,2,3,3,3,2
818,3,1,3,2,4,2,4,2
819,3,1,2,2,3,2,3,2
820,3,2,3,3,4,2,2,2
821,2,2,3,2,4,1,2,1
822,2,3,4,3,4,2,2,2
823,3,3,3,2,3,2,2,1
824,2,4,4,2,4,3,2,2
825,3,3,3,1,3,2,3,2
826,3,3,3,2,3,3,2,3
827,2,3,3,2,3,3,3,3
828,2,3,3,2,3,3,3,3
829,2,3,3,3,3,3,3,3
830,1,4,4,4,4,4,3,4
831,2,3,3,3,3,3,4,3
832,2,2,3,2,2,3,3,2
833,2,2,3,2,2,3,2,2
834,2,1,3,2,2,2,2,2
835,3,1,3,2,1,2,1,2
836,3,2,4,3,2,3,1,3
837,4,2,3,3,2,2,2,3
838,3,2,3,3,2,2,2,3
839,3,2,2,2,1,2,3,2
840,2,2,2,2,2,2,3,2
841,2,2,2,2,2,2,3,2
842,2,2,2,2,2,3,3,2
843,2,2,2,2,2,3,3,2
844,3,3,3,3,3,4,2,3
845,4,2,3,3,3,4,3,3
846,4,2,2,2,2,3,3,3
847,3,2,3,2,3,3,3,3
848,4,2,4,3,3,3,3,4
849,4,2,4,3,3,3,4,4
850,4,2,4,2,2,2,4,3
851,3,1,4,2,3,2,3,2
852,4,1,4,3,3,2,2,2
853,3,1,3,2,3,2,3,2
854,2,1,3,2,3,2,2,2
855,2,1,2,3,3,2,2,2
856,2,2,2,4,2,3,2,2
857,1,3,2,4,2,3,3,3
858,2,4,2,5,3,3,3,2
859,2,3,1,4,2,2,3,1
860,1,3,1,3,2,2,2,1
861,2,3,2,3,3,2,2,2
862,3,2,1,2,2,1,2,1
863,2,2,2,2,2,2,1,2
864,3,2,2,2,2,2,2,2
865,3,2,2,2,2,2,2,2
866,2,2,2,2,2,2,2,2
867,2,2,2,2,2,2,2,2
868,2,1,1,1,1,1,2,1
869,1,2,2,2,2,2,1,2
870,2,3,3,2,3,3,2,3
871,3,2,3,2,3,2,3,2
872,3,2,3,2,3,2,2,2
873,3,3,4,3,4,3,2,3
874,4,3,4,3,4,3,3,2
875,4,2,3,4,3,2,3,1
876,3,3,3,4,3,3,2,2
877,2,3,4,5,3,3,3,2
878,3,2,3,4,2,2,3,1
879,2,2,3,4,1,2,2,2
880,1,3,4,4,2,3,1,3
881,2,2,3,3,1,2,2,2
882,3,2,2,2,2,3,1,3
883,3,3,2,3,3,4,2,3
884,4,3,2,3,4,4,3,3
885,5,2,1,2,4,3,4,2
886,4,2,1,2,4,3,4,2
887,3,2,1,2,3,2,4,1
888,2,2,2,2,3,2,3,2
889,2,2,2,2,2,2,3,2
890,1,2,2,2,1,2,2,2
891,1,2,2,2,2,2,1,3
892,1,3,3,3,3,3,1,3
893,2,3,3,3,3,3,2,3
894,2,2,2,2,4,2,2,2
895,2,3,2,3,4,3,2,3
896,3,3,2,3,4,3,3,2
897,3,2,1,2,3,2,3,2
898,2,2,1,2,3,2,2,2
899,2,3,2,3,3,3,2,3
900,3,2,2,2,3,2,3,2
901,2,2,3,3,2,2,3,2
902,3,2,3,3,3,2,3,2
903,3,2,3,3,3,2,4,2
904,3,1,2,2,2,2,4,1
905,3,1,3,2,3,2,4,1
906,3,2,2,1,3,3,3,2
907,3,2,2,2,3,3,4,2
908,4,2,2,1,2,3,3,2
909,3,2,2,1,2,2,3,2
910,3,2,1,2,1,2,2,3
911,3,1,1,2,1,1,3,2
912,2,2,2,2,1,2,2,3
913,2,2,2,3,1,2,3,3
914,3,2,2,3,2,2,3,3
915,2,2,3,2,2,3,3,2
916,2,3,4,3,3,3,2,3
917,3,3,4,3,3,3,3,3
918,3,2,3,2,3,2,3,3
919,2,2,3,2,2,3,3,3
920,3,3,3,3,2,2,3,4
921,3,3,3,3,2,3,3,4
922,3,2,2,2,1,2,3,3
923,2,2,3,2,2,3,2,3
924,3,3,3,3,2,3,2,4
925,3,2,3,2,2,3,2,4
926,3,1,2,1,2,2,3,3
927,2,2,3,2,3,3,2,4
928,3,2,2,2,2,3,2,3
929,3,2,3,2,3,3,2,3
930,3,2,3,2,3,3,3,2
931,4,2,3,2,2,3,2,2
932,4,2,3,2,2,3,2,2
933,4,3,4,3,3,2,3,2
934,4,2,4,2,2,2,2,2
935,3,2,3,3,2,2,2,2
936,2,3,4,3,3,3,2,3
937,2,3,4,3,3,3,3,3
938,2,2,3,2,2,3,3,3
939,1,2,2,2,2,2,3,2
940,1,3,3,2,3,3,2,3
941,2,2,2,2,2,2,3,2
942,2,2,2,2,2,2,2,1
943,2,3,3,3,3,3,2,2
944,3,3,3,3,3,3,3,2
945,3,2,3,2,2,3,3,2
946,2,2,4,3,3,4,3,2
947,2,2,3,2,2,3,3,3
948,2,1,2,1,1,2,2,2
949,1,2,3,2,2,3,1,3
950,2,2,2,2,3,2,2,2
951,2,3,2,2,3,2,1,3
952,3,2,2,2,3,2,2,2
953,2,3,2,3,4,3,2,3
954,3,3,1,3,4,3,3,2
955,3,4,1,3,3,3,3,2
956,3,4,1,3,3,3,3,2
957,3,5,2,4,3,4,3,3
958,4,4,2,3,2,3,3,2
959,3,4,3,3,2,3,2,3
960,3,4,4,4,3,4,1,3
961,4,3,3,3,2,3,2,3
962,3,3,3,3,3,3,1,3
963,3,3,3,3,4,3,2,3
964,3,2,2,2,3,2,2,2
965,2,2,2,2,3,2,2,3
966,2,2,2,2,3,2,2,2
967,2,2,2,2,3,2,2,2
968,1,3,3,3,3,3,2,3
969,2,3,4,3,3,3,3,3
970,2,3,3,3,3,3,3,3
971,2,3,4,3,3,3,3,3
972,2,3,3,2,3,2,3,3
973,3,2,2,2,3,1,3,2
974,3,3,2,2,4,2,3,3
975,3,3,2,2,3,2,4,2
976,3,3,1,2,3,2,3,2
977,3,3,2,3,3,3,3,2
978,3,3,2,2,2,3,3,2
979,3,2,1,2,1,2,2,1
980,3,1,1,1,1,1,1,1
981,2,2,1,1,1,1,2,2
982,2,2,1,1,1,1,2,2
983,2,3,2,2,2,2,2,3
984,2,3,3,2,2,2,3,3
985,2,4,4,3,3,3,3,4
986,3,3,4,3,3,4,3,3
987,4,2,3,2,2,3,4,2
988,3,2,3,2,2,3,3,2
989,3,2,2,2,2,4,3,2
990,4,2,2,2,2,4,3,2
991,4,2,2,2,2,3,3,2
992,3,2,2,3,2,3,2,3
993,3,2,2,3,2,3,2,3
994,3,3,3,3,3,3,2,4
995,3,3,3,3,2,2,3,3
996,3,3,3,3,3,2,2,3
997,3,4,4,3,4,2,2,3
998,4,4,4,3,4,2,3,3
999,4,3,3,3,3,1,3,2
1000,3,3,3,3,4,2,2,3
1001,3,3,3,3,3,2,3,3
1002,3,3,3,3,3,3,3,3
1003,3,2,2,2,2,2,3,2
1004,2,3,3,3,3,3,2,3
1005,3,3,3,3,2,3,3,2
1006,3,3,3,3,2,3,3,3
1007,3,3,3,3,2,3,3,3
1008,3,3,3,3,2,3,3,3
1009,3,3,3,3,2,3,3,3
1010,3,2,2,2,2,2,3,3
1011,2,3,3,3,3,3,2,3
1012,2,3,3,3,2,2,3,2
1013,2,3,3,3,2,2,2,2
1014,2,2,2,2,1,1,2,2
1015,1,3,3,3,2,2,1,3
1016,2,3,2,3,1,1,2,3
1017,2,3,2,3,2,2,2,4
1018,2,3,2,3,2,2,3,4
1019,2,3,3,3,2,3,3,4
1020,3,3,3,3,2,3,4,4
1021,3,2,3,2,2,3,4,3
1022,3,2,3,2,2,3,3,3
1023,3,2,3,2,2,3,2,3
1024,3,3,3,3,3,3,2,3
1025,3,3,3,2,2,2,2,2
1026,2,4,4,3,3,3,1,3
1027,3,4,4,3,3,3,2,3
1028,3,4,4,3,3,3,3,3
1029,3,4,4,3,3,3,3,3
1030,3,3,3,3,3,3,3,3
1031,3,3,3,3,3,3,3,3
1032,3,2,2,2,2,2,3,2
1033,2,3,3,3,3,3,2,2
1034,3,2,2,2,3,2,3,1
1035,2,3,3,2,4,3,2,2
1036,3,2,2,2,3,2,3,2
1037,3,3,3,3,4,3,3,3
1038,4,3,3,3,4,3,3,4
1039,4,3,3,3,3,3,3,4
1040,4,3,3,4,3,3,3,4
1041,4,3,4,3,4,4,3,3
1042,3,2,3,2,3,3,2,3
1043,2,2,3,2,3,3,2,3
1044,2,2,4,2,4,4,2,4
1045,3,2,3,1,3,4,2,3
1046,2,2,3,2,3,3,2,3
1047,3,2,3,3,4,4,2,3
1048,4,2,3,3,4,4,3,3
1049,4,2,2,3,3,3,3,2
1050,3,2,2,4,3,3,3,3
1051,4,2,2,4,3,4,3,3
1052,3,2,2,3,2,3,3,3
1053,2,2,2,3,2,3,2,3
1054,2,2,3,3,2,3,2,3
1055,2,2,4,3,3,3,2,3
1056,2,2,3,2,2,2,2,3
1057,2,3,4,3,3,3,2,3
1058,3,3,4,3,2,3,3,2
1059,3,3,4,3,3,4,2,3
1060,4,3,3,3,2,4,3,2
1061,3,4,4,3,3,4,2,3
1062,4,3,3,2,2,4,3,2
1063,3,2,2,1,2,3,2,2
1064,2,3,2,2,2,3,2,2
1065,2,3,3,2,3,3,1,3
1066,3,2,2,2,2,3,2,2
1067,2,3,3,3,3,3,1,3
1068,3,3,3,3,3,3,2,3
1069,3,3,3,3,3,3,2,3
1070,3,2,2,2,2,2,3,3
1071,2,2,2,2,2,2,3,3
1072,2,2,2,2,2,2,3,3
1073,2,2,2,3,2,2,3,3
1074,2,2,2,3,2,1,3,3
1075,2,2,2,3,2,1,3,2
1076,2,2,2,3,2,1,2,2
1077,2,2,2,3,2,1,2,2
1078,2,3,3,3,3,1,2,3
1079,3,3,3,3,3,2,3,3
1080,3,3,3,3,3,2,3,3
1081,3,4,4,4,4,3,3,4
1082,4,3,4,3,4,3,3,4
1083,3,2,3,2,3,3,3,4
1084,2,2,3,2,3,3,2,4
1085,2,2,3,2,3,3,2,4
1086,2,2,3,2,3,3,2,4
1087,2,2,3,2,2,2,3,4
1088,2,3,4,3,3,3,2,3
1089,3,3,4,3,3,3,3,3
1090,2,3,4,3,3,3,3,3
1091,3,3,4,3,3,3,4,3
1092,3,3,3,3,3,3,4,2
1093,3,2,2,2,2,2,4,2
1094,2,2,2,2,2,2,3,2
1095,3,2,2,2,3,3,3,2
1096,2,1,2,2,2,2,2,1
1097,2,2,2,2,2,2,1,2
1098,2,2,3,2,2,2,2,2
1099,3,2,3,2,2,2,2,2
1100,3,2,3,2,1,1,2,2
1101,3,3,3,2,2,2,3,3
1102,3,2,3,3,2,3,4,2
1103,3,2,3,3,2,3,4,2
1104,2,1,2,2,1,3,4,2
1105,2,2,3,3,2,4,3,2
1106,3,1,2,2,1,3,3,1
1107,2,2,3,2,2,3,2,2
1108,3,2,2,2,2,3,2,2
1109,3,3,2,2,3,2,2,1
1110,2,3,2,2,3,2,2,2
1111,2,3,2,2,3,2,2,2
1112,2,3,2,2,3,2,2,2
1113,2,4,3,3,4,3,2,2
1114,3,3,3,3,3,3,2,2
1115,3,3,3,3,3,2,2,1
1116,2,4,4,3,3,3,2,2
1117,3,3,3,2,2,2,3,2
1118,2,3,3,2,2,2,2,3
1119,2,4,3,3,3,3,2,4
1120,3,3,2,2,2,3,3,4
1121,3,3,2,3,3,3,2,4
1122,3,3,2,3,3,3,2,3
1123,3,2,1,2,2,2,2,3
1124,2,2,2,2,2,2,2,2
1125,2,3,2,3,2,2,2,3
1126,3,2,2,2,2,2,3,3
1127,3,2,2,2,2,2,2,3
1128,3,3,3,3,3,3,2,3
1129,4,2,2,2,2,2,3,3
1130,3,2,3,2,3,3,2,3
1131,3,2,2,2,2,2,2,2
1132,2,3,3,3,3,3,2,3
1133,3,3,2,2,2,3,3,2
1134,2,4,2,3,3,3,2,2
1135,3,3,1,2,3,2,3,2
1136,2,3,1,2,3,2,2,2
1137,2,3,1,2,3,2,2,2
1138,2,3,2,3,4,2,2,3
1139,3,3,2,3,4,3,3,4
1140,3,3,3,4,4,3,3,3
1141,3,3,3,4,4,3,3,3
1142,3,3,3,4,4,3,3,3
1143,3,2,2,3,3,2,3,2
1144,2,2,2,3,3,2,2,2
1145,1,2,1,2,2,2,1,2
1146,1,3,2,3,3,3,1,3
1147,2,3,2,3,3,3,2,3
1148,2,3,2,3,3,3,2,3
1149,2,2,2,2,3,2,2,2
1150,2,2,3,2,3,2,2,3
1151,2,2,3,2,3,2,3,3
1152,2,2,3,1,3,2,3,2
1153,1,2,3,2,3,3,3,2
1154,2,3,4,3,3,4,3,3
1155,3,3,3,3,3,4,4,2
1156,3,3,3,3,2,4,3,1
1157,3,2,2,3,2,3,3,1
1158,3,3,3,3,3,3,3,2
1159,3,3,3,3,3,2,3,2
1160,3,3,3,3,3,2,3,2
1161,3,3,2,3,4,2,3,3
1162,3,3,2,3,3,2,3,4
1163,4,2,1,2,2,1,2,4
1164,3,2,1,2,2,2,3,4
1165,3,3,2,3,3,3,3,5
1166,4,2,2,2,2,2,4,4
1167,3,3,3,3,3,3,3,4
1168,3,4,4,4,4,4,4,4
1169,4,3,3,3,3,3,3,3
1170,3,3,3,3,3,3,2,3
1171,3,4,4,4,4,4,2,4
1172,4,3,3,3,3,3,3,3
1173,3,3,3,3,3,3,2,3
1174,3,3,3,3,3,3,3,3
1175,3,2,2,2,2,2,4,2
1176,2,1,1,1,1,1,3,1
1177,1,2,2,2,2,2,2,2
1178,2,2,2,2,2,2,3,2
1179,2,2,2,3,2,3,3,2
1180,2,3,3,4,3,4,2,3
1181,3,3,4,4,3,5,3,4
1182,4,2,3,3,2,4,3,3
1183,3,2,3,3,2,4,3,3
1184,3,2,3,2,2,3,3,3
1185,4,1,2,1,1,2,4,2
1186,3,1,2,1,1,2,3,2
1187,3,2,2,2,2,2,3,3
1188,3,2,2,2,2,2,2,3
1189,3,2,2,2,2,2,2,3
1190,2,3,2,3,3,3,1,4
1191,3,4,2,4,4,3,1,4
1192,3,3,2,3,3,3,2,3
1193,3,3,1,3,2,3,2,3
1194,3,4,2,4,3,4,1,4
1195,4,3,3,3,3,4,2,3
1196,4,2,2,2,2,3,2,2
1197,3,3,3,3,3,4,1,3
1198,4,3,4,3,4,4,2,3
1199,4,2,3,2,3,3,3,2
1200,3,3,3,3,2,3,2,3
1201,2,4,4,4,3,4,3,4
1202,3,3,4,4,3,3,3,4
1203,3,2,3,3,2,2,2,3
1204,2,3,4,4,3,3,1,4
1205,3,3,4,4,4,3,2,3
1206,4,2,3,3,3,2,2,2
1207,3,3,3,3,3,3,2,2
1208,3,3,3,3,3,3,3,2
1209,3,2,2,2,3,3,3,2
1210,3,2,2,2,3,3,3,3
1211,3,2,2,2,3,3,3,3
1212,3,1,1,1,2,2,3,2
1213,2,2,2,2,3,3,2,3
1214,3,2,2,3,2,3,3,2
1215,2,2,2,3,2,3,3,2
1216,2,2,2,3,2,3,3,2
1217,2,2,3,4,3,3,3,3
1218,2,2,3,4,3,3,4,3
1219,2,2,3,3,3,2,4,3
1220,2,1,2,2,2,1,3,2
1221,1,2,3,3,3,2,2,3
1222,2,3,2,3,2,2,3,3
1223,3,2,1,2,1,1,3,2
1224,2,3,2,3,2,2,2,3
1225,3,3,2,3,2,2,3,3
1226,3,3,2,3,2,2,3,3
1227,3,3,3,3,3,3,3,3
1228,3,4,4,4,4,3,3,4
1229,4,3,3,3,3,2,4,3
1230,3,4,4,4,4,3,3,4
1231,4,3,3,3,3,2,4,3
1232,3,3,2,2,3,1,4,2
1233,2,3,2,2,3,2,3,2
1234,2,3,2,2,3,2,3,2
1235,2,3,2,2,3,2,3,1
1236,2,4,3,3,4,3,3,2
1237,3,3,3,3,3,3,3,2
1238,3,3,3,3,3,3,3,1
1239,3,4,3,4,3,4,2,1
1240,4,4,3,4,3,4,2,2
1241,4,3,2,3,2,3,2,1
1242,3,4,2,3,3,3,1,1
1243,4,3,2,2,2,3,1,2
1244,3,3,3,2,3,3,2,3
1245,3,2,2,2,2,3,3,2
1246,2,2,3,2,3,3,2,3
1247,3,1,3,2,2,3,3,3
1248,2,2,3,3,3,3,3,3
1249,3,1,2,2,2,2,3,2
1250,2,2,2,2,3,2,2,3
1251,3,2,1,2,2,2,2,3
1252,2,2,1,2,2,2,2,3
1253,2,1,0,1,1,1,3,3
1254,2,2,1,2,2,2,2,4
1255,3,1,1,1,1,1,3,3
1256,2,2,2,2,2,2,3,3
1257,3,2,2,2,3,3,3,4
1258,4,3,2,2,3,3,3,3
1259,3,2,2,1,2,3,3,3
1260,3,2,2,1,2,3,2,3
1261,3,2,2,1,2,3,3,3
1262,3,2,2,1,1,2,2,2
1263,2,2,3,2,2,3,2,3
1264,3,2,2,2,2,2,3,3
1265,2,3,3,3,3,3,3,4
1266,3,2,2,2,2,2,3,3
1267,2,3,3,3,3,3,3,3
1268,3,2,2,2,2,2,3,2
1269,2,3,2,3,3,3,2,2
1270,3,3,2,3,3,3,2,2
1271,3,3,2,3,3,3,2,2
1272,3,3,2,3,2,2,2,3
1273,2,4,3,4,3,3,2,4
1274,3,3,3,3,2,2,3,3
1275,2,3,2,2,2,2,3,3
1276,2,3,2,2,2,2,3,3
1277,2,3,2,2,3,3,3,3
1278,2,3,2,2,3,3,3,3
1279,2,4,3,3,4,3,3,4
1280,3,3,4,3,4,3,4,3
1281,3,3,4,3,4,3,4,3
1282,3,3,4,3,4,3,4,3
1283,4,3,4,3,4,3,4,3
1284,4,2,3,2,3,3,4,2
1285,3,3,3,3,3,3,3,3
1286,2,4,3,3,4,3,3,4
1287,3,4,3,3,3,3,3,4
1288,3,3,2,2,3,2,3,3
1289,2,3,2,3,3,2,3,3
1290,3,3,2,3,3,2,3,3
1291,4,2,2,3,2,2,3,2
1292,3,2,2,2,2,2,3,2
1293,3,3,2,3,2,3,3,3
1294,3,3,2,3,2,3,2,3
1295,3,2,1,2,1,2,2,2
1296,2,3,2,3,2,3,1,3
1297,3,3,2,4,3,3,2,3
1298,3,2,3,3,3,3,2,3
1299,4,2,3,2,3,3,3,3
1300,3,2,3,2,4,3,3,3
1301,3,1,3,1,3,2,3,3
1302,3,1,3,1,3,2,3,3
1303,3,1,2,1,2,1,3,2
1304,2,2,3,2,3,2,2,3
1305,3,3,4,2,2,2,3,3
1306,3,4,4,3,3,3,3,3
1307,3,3,3,2,2,2,3,2
1308,2,4,4,3,3,3,2,3
1309,3,4,4,3,3,3,3,3
1310,3,3,3,3,3,4,3,3
1311,3,3,3,3,3,4,3,3
1312,3,3,3,3,3,4,3,3
1313,3,2,3,2,2,3,3,3
1314,2,1,3,2,2,3,2,2
1315,2,1,3,2,2,2,1,2
1316,2,1,3,2,2,2,1,2
1317,2,1,3,3,2,2,1,2
1318,2,1,2,3,2,2,1,1
1319,2,2,2,3,2,2,1,2
1320,2,2,2,3,2,2,2,2
1321,2,2,1,3,2,1,2,2
1322,2,2,2,2,2,1,2,2
1323,2,3,3,3,3,2,2,3
1324,3,3,3,2,3,2,3,3
1325,3,4,3,3,3,3,3,4
1326,4,4,4,3,3,3,3,4
1327,4,4,3,3,3,3,3,4
1328,4,4,3,3,3,3,3,4
1329,4,3,2,3,2,2,3,3
1330,3,3,3,3,3,2,2,3
1331,3,2,2,2,2,2,3,2
1332,2,3,3,3,3,3,2,3
1333,3,2,2,2,3,2,3,2
1334,3,3,3,3,4,3,2,3
1335,4,2,2,2,3,2,3,2
1336,3,3,3,3,4,3,2,3
1337,3,2,3,2,3,3,3,2
1338,3,2,3,2,2,3,3,2
1339,2,2,2,2,1,3,3,1
1340,1,2,3,2,2,3,3,2
1341,2,2,3,2,2,3,3,2
1342,3,2,2,2,2,2,3,2
1343,2,3,3,3,3,3,2,3
1344,3,3,3,3,3,2,3,4
1345,4,4,3,4,3,3,3,4
1346,4,4,3,4,3,3,3,3
1347,4,4,3,4,3,3,3,3
1348,4,4,3,4,3,3,3,3
1349,4,3,3,3,3,3,3,2
1350,3,3,2,2,2,2,2,1
1351,2,2,2,2,2,2,2,2
1352,2,2,2,2,2,2,2,2
1353,2,1,1,1,1,1,2,1
1354,1,2,2,2,2,2,2,2
1355,2,1,2,2,2,2,3,2
1356,2,2,2,2,2,2,3,2
1357,2,2,2,2,2,2,3,2
1358,2,3,3,3,3,3,3,3
1359,3,2,2,2,2,2,3,2
1360,2,3,3,3,3,3,2,3
1361,3,3,3,3,3,3,3,3
1362,3,3,3,3,3,3,3,3
1363,3,2,2,2,3,2,3,2
1364,2,3,3,3,4,3,2,3
1365,3,2,2,2,3,2,3,2
1366,2,2,1,2,2,2,2,1
1367,1,3,2,3,3,3,1,2
1368,2,3,2,3,2,3,2,2
1369,2,3,2,3,2,3,2,2
1370,2,3,2,3,2,3,2,2
1371,2,3,2,3,2,3,2,2
1372,2,3,2,3,2,3,3,2
1373,2,3,2,3,2,3,3,2
1374,2,3,2,3,2,3,3,2
1375,2,4,3,4,3,4,2,2
1376,3,3,3,3,3,3,3,2
1377,3,3,3,3,3,3,2,1
1378,3,3,3,3,3,4,2,1
1379,3,3,2,3,3,3,2,1
1380,3,2,2,2,2,3,3,2
1381,3,2,2,2,2,3,3,2
1382,3,2,2,2,2,3,3,3
1383,3,2,3,3,3,3,2,3
1384,4,1,3,2,3,4,3,2
1385,3,2,3,3,4,4,2,1
1386,3,2,3,3,4,4,1,2
1387,3,1,2,2,3,3,2,1
1388,2,2,2,2,3,3,2,2
1389,2,2,3,2,2,3,2,2
1390,2,2,3,1,2,2,2,2
1391,1,2,3,1,2,3,3,2
1392,1,3,4,2,3,4,2,3
1393,1,2,3,1,2,3,3,2
1394,0,3,3,2,3,3,2,3
1395,1,3,2,3,3,4,3,4
1396,2,4,3,4,4,4,2,4
1397,2,4,3,3,3,3,3,3
1398,3,4,3,3,3,3,2,3
1399,3,4,3,3,2,3,2,3
1400,3,4,3,2,2,3,2,3
1401,2,3,2,1,1,2,2,2
1402,2,2,2,2,2,3,1,3
1403,2,3,3,3,3,4,2,4
1404,3,2,2,2,3,3,3,3
1405,2,2,3,3,3,2,2,3
1406,3,2,3,3,4,3,3,3
1407,3,3,3,2,3,2,3,2
1408,3,3,2,2,3,2,2,2
1409,3,4,3,2,3,2,2,2
1410,4,3,2,1,2,2,2,1
1411,3,3,2,1,2,2,2,1
1412,3,2,1,1,2,2,2,1
1413,2,2,1,1,2,2,3,1
1414,2,1,1,1,2,2,3,1
1415,1,2,2,2,3,3,3,1
1416,2,3,3,2,3,3,3,2
1417,2,4,4,3,4,4,4,3
1418,3,3,4,2,3,3,4,2
1419,2,3,4,2,4,4,3,3
1420,2,2,3,1,3,3,4,3
1421,2,2,3,2,3,3,3,3
1422,3,2,3,2,2,3,3,3
1423,3,2,3,2,2,3,2,3
1424,3,2,2,2,1,2,3,2
1425,4,3,3,3,1,3,2,2
1426,4,3,3,3,1,3,3,2
1427,4,3,2,3,2,3,2,2
1428,4,3,2,3,2,3,3,2
1429,4,4,3,4,3,4,2,3
1430,4,3,2,3,3,3,3,3
1431,3,3,2,3,3,3,2,3
1432,3,2,2,2,2,2,3,2
1433,2,2,3,3,2,3,2,3
1434,3,2,3,2,2,3,2,3
1435,3,3,3,3,3,3,2,4
1436,3,2,2,2,2,2,3,3
1437,2,3,3,3,3,3,2,4
1438,3,3,2,2,3,2,3,3
1439,2,2,1,2,2,1,3,3
1440,2,2,2,2,2,2,2,3
1441,2,2,3,2,2,2,2,3
1442,2,2,2,2,1,2,2,2
1443,2,2,3,3,1,2,2,3
1444,3,3,4,4,2,3,3,3
1445,3,2,3,3,1,2,4,2
1446,3,3,3,4,2,3,3,3
1447,4,2,3,3,2,2,4,3
1448,3,2,2,3,3,2,4,2
1449,2,1,2,2,2,2,3,1
1450,2,1,2,2,2,2,2,1
1451,2,1,2,2,2,2,2,1
1452,2,2,3,3,3,3,2,2
1453,3,2,3,2,2,3,2,2
1454,3,3,2,3,3,2,2,2
1455,3,4,2,4,4,3,3,3
1456,4,3,2,3,3,2,4,2
1457,3,3,2,3,3,2,3,2
1458,3,4,3,4,4,3,3,3
1459,4,3,3,3,3,3,4,3
1460,3,2,3,2,2,2,3,2
1461,2,2,2,3,2,2,2,3
1462,2,2,2,2,2,2,3,3
1463,2,1,1,2,2,1,2,2
1464,1,1,1,2,2,1,1,3
1465,1,2,2,3,3,2,2,4
1466,2,2,2,2,3,2,3,3
1467,2,2,1,3,3,2,2,3
1468,2,3,2,3,3,3,3,4
1469,3,3,2,3,3,3,4,3
1470,3,2,1,2,3,2,3,2
1471,2,3,2,3,4,3,2,3
1472,3,3,2,2,4,2,3,2
1473,3,2,2,2,3,1,3,1
1474,2,2,2,2,3,1,2,1
1475,2,3,3,3,3,2,2,2
1476,3,3,3,3,3,2,2,2
1477,3,2,4,3,2,2,2,2
1478,2,3,3,3,3,2,1,3
1479,2,4,3,3,3,2,2,3
1480,2,4,3,3,3,2,2,3
1481,2,3,2,2,2,1,3,2
1482,1,4,2,2,2,1,2,3
1483,1,4,3,2,2,1,3,3
1484,2,4,4,3,3,2,3,3
1485,3,3,4,2,3,1,4,2
1486,2,4,5,3,4,2,3,3
1487,3,3,4,3,5,2,4,3
1488,3,2,3,2,4,2,4,2
1489,2,2,3,2,4,2,3,3
1490,1,3,3,3,4,3,3,4
1491,2,2,2,2,3,2,4,3
1492,1,2,3,2,2,3,3,2
1493,2,3,4,3,3,4,3,3
1494,3,2,3,2,2,3,4,2
1495,3,1,3,1,2,2,3,1
1496,2,1,3,1,2,2,2,1
1497,2,2,3,2,3,2,2,2
1498,2,1,2,1,2,1,2,1
1499,1,2,3,2,3,2,1,2
1500,2,3,3,3,3,3,2,3
1501,3,3,3,4,3,4,3,3
1502,3,3,2,3,2,3,4,2
1503,3,3,2,3,2,3,4,2
1504,3,3,2,3,2,3,4,2
1505,3,2,1,2,1,2,4,1
1506,2,2,2,1,2,1,3,1
1507,2,1,2,1,2,1,2,1
1508,1,2,3,1,3,2,1,2
1509,2,2,3,1,3,2,2,1
1510,1,3,4,2,3,2,2,2
1511,2,3,3,2,2,2,3,2
1512,2,3,3,2,2,2,3,2
1513,2,3,3,3,2,2,3,2
1514,2,2,2,2,1,1,3,2
1515,2,1,1,1,2,1,2,1
1516,1,2,2,2,3,2,1,2
1517,2,3,3,3,4,3,2,3
1518,2,3,3,3,4,3,3,3
1519,2,3,3,3,4,3,2,4
1520,2,4,4,4,4,3,3,4
1521,2,3,3,3,3,2,3,3
